market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
SURAT(GUJ),March,2016,22100,683,1103,893,GJ,SURAT,March-2016
SURAT(GUJ),April,2008,23700,236,443,339,GJ,SURAT,April-2008
SURAT(GUJ),April,2009,16200,392,600,496,GJ,SURAT,April-2009
SURAT(GUJ),April,2010,70650,323,673,498,GJ,SURAT,April-2010
SURAT(GUJ),April,2011,30950,436,586,513,GJ,SURAT,April-2011
SURAT(GUJ),April,2012,50340,369,533,452,GJ,SURAT,April-2012
SURAT(GUJ),April,2013,42900,742,942,842,GJ,SURAT,April-2013
SURAT(GUJ),April,2014,7520,750,1025,888,GJ,SURAT,April-2014
SURAT(GUJ),April,2015,24800,809,1378,1094,GJ,SURAT,April-2015
SURAT(GUJ),April,2016,31700,600,975,788,GJ,SURAT,April-2016
SURAT(GUJ),May,2008,26900,217,375,296,GJ,SURAT,May-2008
SURAT(GUJ),May,2009,43900,364,575,467,GJ,SURAT,May-2009
SURAT(GUJ),May,2010,66400,373,650,511,GJ,SURAT,May-2010
SURAT(GUJ),May,2011,49500,486,700,590,GJ,SURAT,May-2011
SURAT(GUJ),May,2012,45150,340,502,421,GJ,SURAT,May-2012
SURAT(GUJ),May,2013,67850,612,906,759,GJ,SURAT,May-2013
SURAT(GUJ),May,2014,34800,776,1224,992,GJ,SURAT,May-2014
SURAT(GUJ),May,2015,30200,1086,1592,1339,GJ,SURAT,May-2015
SURAT(GUJ),May,2016,33500,536,973,755,GJ,SURAT,May-2016
SURAT(GUJ),June,2008,57300,273,442,353,GJ,SURAT,June-2008
SURAT(GUJ),June,2009,56900,414,750,581,GJ,SURAT,June-2009
SURAT(GUJ),June,2010,61350,432,703,562,GJ,SURAT,June-2010
SURAT(GUJ),June,2011,55470,506,719,614,GJ,SURAT,June-2011
SURAT(GUJ),June,2012,45750,356,518,437,GJ,SURAT,June-2012
SURAT(GUJ),June,2013,39000,1144,1418,1284,GJ,SURAT,June-2013
SURAT(GUJ),June,2014,31100,1210,1523,1365,GJ,SURAT,June-2014
SURAT(GUJ),June,2015,29600,1387,1987,1687,GJ,SURAT,June-2015
SURAT(GUJ),June,2016,31250,552,1004,776,GJ,SURAT,June-2016
SURAT(GUJ),July,2008,31700,519,738,628,GJ,SURAT,July-2008
SURAT(GUJ),July,2009,41600,392,714,557,GJ,SURAT,July-2009
SURAT(GUJ),July,2010,60750,483,749,616,GJ,SURAT,July-2010
SURAT(GUJ),July,2011,46450,659,850,755,GJ,SURAT,July-2011
SURAT(GUJ),July,2012,34850,492,612,552,GJ,SURAT,July-2012
SURAT(GUJ),July,2013,53650,1977,2262,2115,GJ,SURAT,July-2013
SURAT(GUJ),July,2014,32000,1773,2310,2043,GJ,SURAT,July-2014
SURAT(GUJ),July,2015,26200,1755,2434,2097,GJ,SURAT,July-2015
SURAT(GUJ),July,2016,35100,720,1120,904,GJ,SURAT,July-2016
SURAT(GUJ),August,2008,15400,609,873,750,GJ,SURAT,August-2008
SURAT(GUJ),August,2009,16100,514,786,654,GJ,SURAT,August-2009
SURAT(GUJ),August,2010,41200,641,949,801,GJ,SURAT,August-2010
SURAT(GUJ),August,2011,24850,897,1093,997,GJ,SURAT,August-2011
SURAT(GUJ),August,2012,35200,600,697,649,GJ,SURAT,August-2012
SURAT(GUJ),August,2013,23000,2927,3983,3455,GJ,SURAT,August-2013
SURAT(GUJ),August,2014,23300,1373,1910,1638,GJ,SURAT,August-2014
SURAT(GUJ),August,2015,22400,3313,4315,3900,GJ,SURAT,August-2015
SURAT(GUJ),August,2016,28500,544,1022,783,GJ,SURAT,August-2016
SURAT(GUJ),September,2008,23020,581,778,675,GJ,SURAT,September-2008
SURAT(GUJ),September,2009,48000,488,765,625,GJ,SURAT,September-2009
SURAT(GUJ),September,2010,32500,1024,1453,1240,GJ,SURAT,September-2010
SURAT(GUJ),September,2011,25850,956,1206,1081,GJ,SURAT,September-2011
SURAT(GUJ),September,2012,41200,493,665,574,GJ,SURAT,September-2012
SURAT(GUJ),September,2013,9400,3344,5031,4188,GJ,SURAT,September-2013
SURAT(GUJ),September,2014,22700,1188,1813,1500,GJ,SURAT,September-2014
SURAT(GUJ),September,2015,21200,3800,5100,4450,GJ,SURAT,September-2015
SURAT(GUJ),September,2016,14600,522,967,744,GJ,SURAT,September-2016
SURAT(GUJ),October,2008,17050,575,825,692,GJ,SURAT,October-2008
SURAT(GUJ),October,2009,42300,965,1599,1278,GJ,SURAT,October-2009
SURAT(GUJ),October,2010,16750,1222,1714,1468,GJ,SURAT,October-2010
SURAT(GUJ),October,2011,21800,805,1018,911,GJ,SURAT,October-2011
SURAT(GUJ),October,2012,41350,626,812,719,GJ,SURAT,October-2012
SURAT(GUJ),October,2013,20400,3018,5286,4152,GJ,SURAT,October-2013
SURAT(GUJ),October,2014,20700,1167,1730,1448,GJ,SURAT,October-2014
SURAT(GUJ),October,2015,38800,1950,3838,2894,GJ,SURAT,October-2015
SURAT(GUJ),October,2016,29130,445,936,686,GJ,SURAT,October-2016
SURAT(GUJ),November,2008,21110,828,1177,1002,GJ,SURAT,November-2008
SURAT(GUJ),November,2009,43000,923,1775,1349,GJ,SURAT,November-2009
SURAT(GUJ),November,2010,22230,1144,2500,1822,GJ,SURAT,November-2010
SURAT(GUJ),November,2011,31400,573,931,752,GJ,SURAT,November-2011
SURAT(GUJ),November,2012,18500,835,1210,1023,GJ,SURAT,November-2012
SURAT(GUJ),November,2013,18100,2712,4481,3596,GJ,SURAT,November-2013
SURAT(GUJ),November,2014,28400,1220,1970,1595,GJ,SURAT,November-2014
SURAT(GUJ),November,2015,31400,1767,3300,2533,GJ,SURAT,November-2015
SURAT(GUJ),December,2008,5900,663,1088,875,GJ,SURAT,December-2008
SURAT(GUJ),December,2009,36080,733,1702,1217,GJ,SURAT,December-2009
SURAT(GUJ),December,2010,26500,1276,3539,2408,GJ,SURAT,December-2010
SURAT(GUJ),December,2011,51800,470,815,643,GJ,SURAT,December-2011
SURAT(GUJ),December,2012,38100,1036,1425,1231,GJ,SURAT,December-2012
SURAT(GUJ),December,2013,14400,1300,2175,1738,GJ,SURAT,December-2013
SURAT(GUJ),December,2014,30000,1382,1984,1683,GJ,SURAT,December-2014
SURAT(GUJ),December,2015,42700,1197,1811,1496,GJ,SURAT,December-2015
TIPHRA (CHATT),August,2016,2245,875,1069,975,CH,TIPHRA ,August-2016
TIPHRA (CHATT),September,2016,2080,829,1014,921,CH,TIPHRA ,September-2016
TIPHRA (CHATT),October,2016,3795,875,1125,1029,CH,TIPHRA ,October-2016
TIPHRA (CHATT),November,2016,5912,747,947,850,CH,TIPHRA ,November-2016
TIPHRA (CHATT),December,2016,8070,754,957,864,CH,TIPHRA ,December-2016
TRIVENDRUM,January,2008,480,1033,1183,1108,KR,TRIVENDRUM,January-2008
TRIVENDRUM,February,2008,200,700,750,725,KR,TRIVENDRUM,February-2008
TRIVENDRUM,February,2009,100,1400,1450,1425,KR,TRIVENDRUM,February-2009
TRIVENDRUM,March,2008,500,700,750,725,KR,TRIVENDRUM,March-2008
TRIVENDRUM,April,2008,500,700,750,725,KR,TRIVENDRUM,April-2008
TRIVENDRUM,April,2013,4750,1546,1733,1644,KR,TRIVENDRUM,April-2013
TRIVENDRUM,May,2008,620,700,750,725,KR,TRIVENDRUM,May-2008
TRIVENDRUM,May,2013,6000,1458,1619,1538,KR,TRIVENDRUM,May-2013
TRIVENDRUM,June,2013,3160,1915,2200,2061,KR,TRIVENDRUM,June-2013
TRIVENDRUM,July,2008,200,1100,1150,1125,KR,TRIVENDRUM,July-2008
TRIVENDRUM,July,2013,1590,2017,2283,2142,KR,TRIVENDRUM,July-2013
TRIVENDRUM,July,2015,350,3400,3800,3600,KR,TRIVENDRUM,July-2015
TRIVENDRUM,August,2008,620,1067,1167,1118,KR,TRIVENDRUM,August-2008
TRIVENDRUM,August,2015,50,4400,5200,4600,KR,TRIVENDRUM,August-2015
TRIVENDRUM,September,2008,550,1167,1217,1192,KR,TRIVENDRUM,September-2008
TRIVENDRUM,October,2008,690,1033,1133,1083,KR,TRIVENDRUM,October-2008
TRIVENDRUM,October,2010,150,2000,2050,2025,KR,TRIVENDRUM,October-2010
TRIVENDRUM,October,2013,280,6000,6800,6400,KR,TRIVENDRUM,October-2013
TRIVENDRUM,November,2008,100,1600,1650,1625,KR,TRIVENDRUM,November-2008
TRIVENDRUM,November,2010,100,2000,2050,2025,KR,TRIVENDRUM,November-2010
UDAIPUR(RAJ),January,2010,579,250,1175,875,RJ,UDAIPUR,January-2010
UDAIPUR(RAJ),January,2011,6288,1124,2883,2023,RJ,UDAIPUR,January-2011
UDAIPUR(RAJ),January,2012,7664,207,493,350,RJ,UDAIPUR,January-2012
UDAIPUR(RAJ),January,2013,8487,361,1325,875,RJ,UDAIPUR,January-2013
UDAIPUR(RAJ),January,2014,6246,431,1175,813,RJ,UDAIPUR,January-2014
UDAIPUR(RAJ),January,2015,1474,440,1420,930,RJ,UDAIPUR,January-2015
UDAIPUR(RAJ),January,2016,6456,386,1307,846,RJ,UDAIPUR,January-2016
UDAIPUR(RAJ),February,2010,2260,313,1000,875,RJ,UDAIPUR,February-2010
UDAIPUR(RAJ),February,2011,6756,650,1279,964,RJ,UDAIPUR,February-2011
UDAIPUR(RAJ),February,2012,7887,200,427,313,RJ,UDAIPUR,February-2012
UDAIPUR(RAJ),February,2013,3528,486,1350,950,RJ,UDAIPUR,February-2013
UDAIPUR(RAJ),February,2014,6300,283,800,571,RJ,UDAIPUR,February-2014
UDAIPUR(RAJ),February,2015,4658,509,1573,1045,RJ,UDAIPUR,February-2015
UDAIPUR(RAJ),February,2016,6269,292,979,638,RJ,UDAIPUR,February-2016
UDAIPUR(RAJ),March,2010,875,217,733,633,RJ,UDAIPUR,March-2010
UDAIPUR(RAJ),March,2011,12226,230,573,399,RJ,UDAIPUR,March-2011
UDAIPUR(RAJ),March,2012,9035,206,466,336,RJ,UDAIPUR,March-2012
UDAIPUR(RAJ),March,2013,7435,367,1083,767,RJ,UDAIPUR,March-2013
UDAIPUR(RAJ),March,2014,4008,356,925,675,RJ,UDAIPUR,March-2014
UDAIPUR(RAJ),March,2015,2512,700,1570,1150,RJ,UDAIPUR,March-2015
UDAIPUR(RAJ),March,2016,8853,293,923,610,RJ,UDAIPUR,March-2016
UDAIPUR(RAJ),April,2010,2536,180,500,435,RJ,UDAIPUR,April-2010
UDAIPUR(RAJ),April,2011,10770,180,477,325,RJ,UDAIPUR,April-2011
UDAIPUR(RAJ),April,2012,11975,215,500,358,RJ,UDAIPUR,April-2012
UDAIPUR(RAJ),April,2013,10218,339,839,616,RJ,UDAIPUR,April-2013
UDAIPUR(RAJ),April,2014,4233,300,992,667,RJ,UDAIPUR,April-2014
UDAIPUR(RAJ),April,2015,509,600,1350,1000,RJ,UDAIPUR,April-2015
UDAIPUR(RAJ),April,2016,7418,256,863,559,RJ,UDAIPUR,April-2016
UDAIPUR(RAJ),May,2010,654,100,450,400,RJ,UDAIPUR,May-2010
UDAIPUR(RAJ),May,2011,12159,158,492,325,RJ,UDAIPUR,May-2011
UDAIPUR(RAJ),May,2012,10098,200,434,317,RJ,UDAIPUR,May-2012
UDAIPUR(RAJ),May,2013,11779,302,715,538,RJ,UDAIPUR,May-2013
UDAIPUR(RAJ),May,2014,4318,304,954,654,RJ,UDAIPUR,May-2014
UDAIPUR(RAJ),May,2016,9005,221,716,468,RJ,UDAIPUR,May-2016
UDAIPUR(RAJ),June,2010,2580,200,560,500,RJ,UDAIPUR,June-2010
UDAIPUR(RAJ),June,2011,9191,141,538,340,RJ,UDAIPUR,June-2011
UDAIPUR(RAJ),June,2012,9370,205,436,316,RJ,UDAIPUR,June-2012
UDAIPUR(RAJ),June,2013,9274,428,1119,786,RJ,UDAIPUR,June-2013
UDAIPUR(RAJ),June,2014,4097,418,1155,791,RJ,UDAIPUR,June-2014
UDAIPUR(RAJ),June,2015,976,750,1950,1350,RJ,UDAIPUR,June-2015
UDAIPUR(RAJ),June,2016,7895,200,687,443,RJ,UDAIPUR,June-2016
UDAIPUR(RAJ),July,2010,8591,171,701,621,RJ,UDAIPUR,July-2010
UDAIPUR(RAJ),July,2011,9222,330,759,542,RJ,UDAIPUR,July-2011
UDAIPUR(RAJ),July,2012,9238,224,605,415,RJ,UDAIPUR,July-2012
UDAIPUR(RAJ),July,2013,7865,1010,2129,1576,RJ,UDAIPUR,July-2013
UDAIPUR(RAJ),July,2014,2935,790,1970,1375,RJ,UDAIPUR,July-2014
UDAIPUR(RAJ),July,2016,6765,212,729,471,RJ,UDAIPUR,July-2016
UDAIPUR(RAJ),August,2010,6267,180,766,619,RJ,UDAIPUR,August-2010
UDAIPUR(RAJ),August,2011,7180,255,911,583,RJ,UDAIPUR,August-2011
UDAIPUR(RAJ),August,2012,7080,221,558,389,RJ,UDAIPUR,August-2012
UDAIPUR(RAJ),August,2013,2952,1927,3331,2638,RJ,UDAIPUR,August-2013
UDAIPUR(RAJ),August,2014,3132,850,1825,1344,RJ,UDAIPUR,August-2014
UDAIPUR(RAJ),August,2016,3114,259,727,493,RJ,UDAIPUR,August-2016
UDAIPUR(RAJ),September,2010,5200,288,1180,853,RJ,UDAIPUR,September-2010
UDAIPUR(RAJ),September,2011,5968,345,1158,754,RJ,UDAIPUR,September-2011
UDAIPUR(RAJ),September,2012,3171,238,650,444,RJ,UDAIPUR,September-2012
UDAIPUR(RAJ),September,2013,7078,3820,4860,4360,RJ,UDAIPUR,September-2013
UDAIPUR(RAJ),September,2014,439,1000,2000,1600,RJ,UDAIPUR,September-2014
UDAIPUR(RAJ),September,2015,2053,2250,4750,3500,RJ,UDAIPUR,September-2015
UDAIPUR(RAJ),September,2016,656,300,575,438,RJ,UDAIPUR,September-2016
UDAIPUR(RAJ),October,2009,5051,457,1496,1336,RJ,UDAIPUR,October-2009
UDAIPUR(RAJ),October,2010,5056,437,1565,1287,RJ,UDAIPUR,October-2010
UDAIPUR(RAJ),October,2011,3490,500,1035,768,RJ,UDAIPUR,October-2011
UDAIPUR(RAJ),October,2012,4692,327,868,623,RJ,UDAIPUR,October-2012
UDAIPUR(RAJ),October,2013,1434,1425,4250,2950,RJ,UDAIPUR,October-2013
UDAIPUR(RAJ),October,2014,4315,675,1906,1294,RJ,UDAIPUR,October-2014
UDAIPUR(RAJ),October,2015,5578,1183,3275,2238,RJ,UDAIPUR,October-2015
UDAIPUR(RAJ),October,2016,6182,285,808,546,RJ,UDAIPUR,October-2016
UDAIPUR(RAJ),November,2009,1261,433,1467,1283,RJ,UDAIPUR,November-2009
UDAIPUR(RAJ),November,2010,6285,367,1647,1236,RJ,UDAIPUR,November-2010
UDAIPUR(RAJ),November,2011,6301,389,961,675,RJ,UDAIPUR,November-2011
UDAIPUR(RAJ),November,2012,5973,455,1082,786,RJ,UDAIPUR,November-2012
UDAIPUR(RAJ),November,2013,3821,1178,3267,2267,RJ,UDAIPUR,November-2013
UDAIPUR(RAJ),November,2014,4032,600,1589,1089,RJ,UDAIPUR,November-2014
UDAIPUR(RAJ),November,2015,5691,754,2077,1415,RJ,UDAIPUR,November-2015
UDAIPUR(RAJ),November,2016,4232,400,907,650,RJ,UDAIPUR,November-2016
UDAIPUR(RAJ),December,2009,119,250,1075,850,RJ,UDAIPUR,December-2009
UDAIPUR(RAJ),December,2010,5800,389,2192,1445,RJ,UDAIPUR,December-2010
UDAIPUR(RAJ),December,2011,11850,309,652,480,RJ,UDAIPUR,December-2011
UDAIPUR(RAJ),December,2012,7604,311,1268,818,RJ,UDAIPUR,December-2012
UDAIPUR(RAJ),December,2013,6148,593,1580,1120,RJ,UDAIPUR,December-2013
UDAIPUR(RAJ),December,2014,1818,750,1700,1238,RJ,UDAIPUR,December-2014
UDAIPUR(RAJ),December,2015,7590,395,1318,858,RJ,UDAIPUR,December-2015
UDAIPUR(RAJ),December,2016,5887,317,852,593,RJ,UDAIPUR,December-2016
UJJAIN(MP),January,2012,891,200,550,375,MP,UJJAIN,January-2012
UJJAIN(MP),February,2012,365,100,600,495,MP,UJJAIN,February-2012
UJJAIN(MP),February,2014,577,300,650,500,MP,UJJAIN,February-2014
UJJAIN(MP),April,2013,5923,200,850,455,MP,UJJAIN,April-2013
UJJAIN(MP),May,2013,76420,206,738,422,MP,UJJAIN,May-2013
UJJAIN(MP),May,2016,3218,100,500,300,MP,UJJAIN,May-2016
UJJAIN(MP),June,2013,63524,426,1089,618,MP,UJJAIN,June-2013
UJJAIN(MP),June,2014,376,400,1000,700,MP,UJJAIN,June-2014
UJJAIN(MP),June,2016,31287,100,631,305,MP,UJJAIN,June-2016
UJJAIN(MP),July,2013,19367,408,1746,1108,MP,UJJAIN,July-2013
UJJAIN(MP),July,2016,19976,100,680,333,MP,UJJAIN,July-2016
UJJAIN(MP),August,2013,6597,714,2847,2139,MP,UJJAIN,August-2013
UJJAIN(MP),August,2016,144,2000,10400,7557,MP,UJJAIN,August-2016
UJJAIN(MP),September,2009,16672,100,658,509,MP,UJJAIN,September-2009
UJJAIN(MP),September,2015,211,2000,5000,3500,MP,UJJAIN,September-2015
UJJAIN(MP),October,2009,5999,450,1256,1044,MP,UJJAIN,October-2009
UJJAIN(MP),November,2009,719,277,915,656,MP,UJJAIN,November-2009
UJJAIN(MP),November,2014,230,500,1600,1050,MP,UJJAIN,November-2014
VADODARA(GUJ),June,2016,2774,500,1100,850,GJ,VADODARA,June-2016
VANI(MS),January,2008,46440,194,382,274,MH,VANI,January-2008
VANI(MS),January,2009,37382,500,1434,1308,MH,VANI,January-2009
VANI(MS),January,2010,58122,457,1744,1341,MH,VANI,January-2010
VANI(MS),January,2011,15596,929,3618,2490,MH,VANI,January-2011
VANI(MS),January,2012,16912,150,467,319,MH,VANI,January-2012
VANI(MS),January,2013,3416,1000,1675,1450,MH,VANI,January-2013
VANI(MS),January,2015,36784,870,1562,1202,MH,VANI,January-2015
VANI(MS),January,2016,60983,767,1323,1007,MH,VANI,January-2016
VANI(MS),February,2008,4279,174,343,250,MH,VANI,February-2008
VANI(MS),February,2009,34659,500,1275,1147,MH,VANI,February-2009
VANI(MS),February,2010,26395,483,1249,1056,MH,VANI,February-2010
VANI(MS),February,2011,10717,500,1267,1050,MH,VANI,February-2011
VANI(MS),February,2012,2760,100,436,325,MH,VANI,February-2012
VANI(MS),February,2015,14516,1133,1796,1473,MH,VANI,February-2015
VANI(MS),February,2016,35927,513,985,671,MH,VANI,February-2016
VANI(MS),March,2008,6438,153,384,301,MH,VANI,March-2008
VANI(MS),March,2009,22546,300,953,792,MH,VANI,March-2009
VANI(MS),March,2010,51611,298,751,644,MH,VANI,March-2010
VANI(MS),March,2011,9191,250,664,513,MH,VANI,March-2011
VANI(MS),March,2013,5731,850,1078,973,MH,VANI,March-2013
VANI(MS),March,2016,10605,500,848,647,MH,VANI,March-2016
VANI(MS),April,2009,8491,300,549,470,MH,VANI,April-2009
VANI(MS),April,2010,49958,300,649,564,MH,VANI,April-2010
VANI(MS),April,2011,10492,300,692,546,MH,VANI,April-2011
VANI(MS),April,2012,10119,200,506,360,MH,VANI,April-2012
VANI(MS),April,2016,26035,560,872,729,MH,VANI,April-2016
VANI(MS),May,2009,71944,225,593,505,MH,VANI,May-2009
VANI(MS),May,2010,24358,300,688,581,MH,VANI,May-2010
VANI(MS),May,2011,25589,300,795,619,MH,VANI,May-2011
VANI(MS),May,2012,16954,150,495,388,MH,VANI,May-2012
VANI(MS),May,2013,10845,800,1229,1050,MH,VANI,May-2013
VANI(MS),May,2016,92441,461,901,679,MH,VANI,May-2016
VANI(MS),June,2008,14054,266,442,386,MH,VANI,June-2008
VANI(MS),June,2009,25967,320,790,710,MH,VANI,June-2009
VANI(MS),June,2010,27778,313,785,703,MH,VANI,June-2010
VANI(MS),June,2011,15854,288,835,731,MH,VANI,June-2011
VANI(MS),June,2012,6096,200,630,450,MH,VANI,June-2012
VANI(MS),June,2013,11158,900,1440,1321,MH,VANI,June-2013
VANI(MS),June,2015,7861,1250,1868,1480,MH,VANI,June-2015
VANI(MS),June,2016,108348,567,1011,776,MH,VANI,June-2016
VANI(MS),July,2008,5318,450,570,523,MH,VANI,July-2008
VANI(MS),July,2009,31804,503,672,623,MH,VANI,July-2009
VANI(MS),July,2010,41070,336,777,692,MH,VANI,July-2010
VANI(MS),July,2011,1199,400,931,825,MH,VANI,July-2011
VANI(MS),July,2012,1680,200,627,500,MH,VANI,July-2012
VANI(MS),July,2013,25000,2043,2368,2298,MH,VANI,July-2013
VANI(MS),July,2015,27290,1700,2468,2100,MH,VANI,July-2015
VANI(MS),July,2016,20919,563,983,823,MH,VANI,July-2016
VANI(MS),August,2009,65133,547,733,682,MH,VANI,August-2009
VANI(MS),August,2010,43174,400,938,839,MH,VANI,August-2010
VANI(MS),August,2011,6592,560,1150,1045,MH,VANI,August-2011
VANI(MS),August,2013,14554,3334,3851,3686,MH,VANI,August-2013
VANI(MS),August,2015,15628,3404,4358,3917,MH,VANI,August-2015
VANI(MS),August,2016,35520,420,841,668,MH,VANI,August-2016
VANI(MS),September,2009,64130,527,745,667,MH,VANI,September-2009
VANI(MS),September,2010,18134,500,1542,1375,MH,VANI,September-2010
VANI(MS),September,2011,18658,660,1203,985,MH,VANI,September-2011
VANI(MS),September,2012,8039,200,674,475,MH,VANI,September-2012
VANI(MS),September,2013,869,4000,4658,4325,MH,VANI,September-2013
VANI(MS),September,2014,12601,1050,1900,1383,MH,VANI,September-2014
VANI(MS),September,2015,3501,3731,4648,4190,MH,VANI,September-2015
VANI(MS),October,2009,53859,968,1535,1407,MH,VANI,October-2009
VANI(MS),October,2010,19018,525,1654,1481,MH,VANI,October-2010
VANI(MS),October,2011,16391,580,1006,840,MH,VANI,October-2011
VANI(MS),October,2014,2864,1200,1833,1580,MH,VANI,October-2014
VANI(MS),October,2015,973,2533,3334,3116,MH,VANI,October-2015
VANI(MS),November,2009,30587,1179,1999,1759,MH,VANI,November-2009
VANI(MS),November,2010,15188,1167,3342,2917,MH,VANI,November-2010
VANI(MS),November,2011,17468,414,928,700,MH,VANI,November-2011
VANI(MS),November,2015,24232,1218,2417,1843,MH,VANI,November-2015
VANI(MS),November,2016,6767,510,815,647,MH,VANI,November-2016
VANI(MS),December,2009,69639,573,2045,1347,MH,VANI,December-2009
VANI(MS),December,2010,11032,1000,4269,3067,MH,VANI,December-2010
VANI(MS),December,2011,22847,230,685,535,MH,VANI,December-2011
VANI(MS),December,2012,1892,700,1522,1300,MH,VANI,December-2012
VANI(MS),December,2014,12752,1267,1859,1550,MH,VANI,December-2014
VANI(MS),December,2015,32438,713,1690,1080,MH,VANI,December-2015
VANI(MS),December,2016,18313,536,955,736,MH,VANI,December-2016
VARANASI(UP),January,2008,8500,463,508,485,UP,VARANASI,January-2008
VARANASI(UP),January,2009,2500,1425,1475,1450,UP,VARANASI,January-2009
VARANASI(UP),January,2011,39800,1971,2200,2086,UP,VARANASI,January-2011
VARANASI(UP),January,2013,200,1275,1275,1275,UP,VARANASI,January-2013
VARANASI(UP),January,2015,12200,1583,1643,1610,UP,VARANASI,January-2015
VARANASI(UP),January,2016,28900,1460,1503,1484,UP,VARANASI,January-2016
VARANASI(UP),February,2008,23500,392,434,412,UP,VARANASI,February-2008
VARANASI(UP),February,2009,2400,1275,1325,1300,UP,VARANASI,February-2009
VARANASI(UP),February,2010,32864,1331,1479,1449,UP,VARANASI,February-2010
VARANASI(UP),February,2011,4400,1275,1275,1275,UP,VARANASI,February-2011
VARANASI(UP),February,2013,1600,1700,1700,1700,UP,VARANASI,February-2013
VARANASI(UP),February,2015,20900,1657,1722,1688,UP,VARANASI,February-2015
VARANASI(UP),February,2016,12800,1403,1453,1420,UP,VARANASI,February-2016
VARANASI(UP),March,2009,50332,939,1014,977,UP,VARANASI,March-2009
VARANASI(UP),March,2013,3350,1285,1285,1285,UP,VARANASI,March-2013
VARANASI(UP),March,2015,18650,1772,1827,1797,UP,VARANASI,March-2015
VARANASI(UP),March,2016,7800,950,1212,1083,UP,VARANASI,March-2016
VARANASI(UP),April,2008,58586,393,441,416,UP,VARANASI,April-2008
VARANASI(UP),April,2009,44500,743,823,783,UP,VARANASI,April-2009
VARANASI(UP),April,2010,52500,659,748,704,UP,VARANASI,April-2010
VARANASI(UP),April,2012,17200,634,634,634,UP,VARANASI,April-2012
VARANASI(UP),April,2015,27800,1740,1787,1764,UP,VARANASI,April-2015
VARANASI(UP),April,2016,9450,1002,1112,1058,UP,VARANASI,April-2016
VARANASI(UP),May,2008,45100,401,451,426,UP,VARANASI,May-2008
VARANASI(UP),May,2009,59179,638,689,664,UP,VARANASI,May-2009
VARANASI(UP),May,2010,136400,527,607,567,UP,VARANASI,May-2010
VARANASI(UP),May,2015,30300,1601,1650,1625,UP,VARANASI,May-2015
VARANASI(UP),May,2016,18800,928,1089,994,UP,VARANASI,May-2016
VARANASI(UP),June,2008,3500,360,410,385,UP,VARANASI,June-2008
VARANASI(UP),June,2009,33710,689,743,715,UP,VARANASI,June-2009
VARANASI(UP),June,2010,82100,559,629,594,UP,VARANASI,June-2010
VARANASI(UP),June,2015,34790,1526,1576,1549,UP,VARANASI,June-2015
VARANASI(UP),June,2016,8420,733,858,772,UP,VARANASI,June-2016
VARANASI(UP),July,2009,22500,866,911,887,UP,VARANASI,July-2009
VARANASI(UP),July,2010,81500,741,822,782,UP,VARANASI,July-2010
VARANASI(UP),July,2011,7200,753,753,753,UP,VARANASI,July-2011
VARANASI(UP),July,2012,1900,600,600,600,UP,VARANASI,July-2012
VARANASI(UP),July,2014,1710,1950,2000,1980,UP,VARANASI,July-2014
VARANASI(UP),July,2015,28500,1732,1790,1759,UP,VARANASI,July-2015
VARANASI(UP),July,2016,14950,852,950,899,UP,VARANASI,July-2016
VARANASI(UP),August,2008,2000,760,800,780,UP,VARANASI,August-2008
VARANASI(UP),August,2010,79100,889,978,934,UP,VARANASI,August-2010
VARANASI(UP),August,2015,17650,2911,3038,2955,UP,VARANASI,August-2015
VARANASI(UP),August,2016,17835,869,965,921,UP,VARANASI,August-2016
VARANASI(UP),September,2008,2500,825,875,850,UP,VARANASI,September-2008
VARANASI(UP),September,2009,56000,826,826,826,UP,VARANASI,September-2009
VARANASI(UP),September,2010,44170,1063,1140,1104,UP,VARANASI,September-2010
VARANASI(UP),September,2012,1060,725,725,725,UP,VARANASI,September-2012
VARANASI(UP),September,2013,300,3640,3640,3640,UP,VARANASI,September-2013
VARANASI(UP),September,2014,20930,1737,1754,1743,UP,VARANASI,September-2014
VARANASI(UP),September,2015,12635,4053,4461,4201,UP,VARANASI,September-2015
VARANASI(UP),September,2016,22270,806,880,841,UP,VARANASI,September-2016
VARANASI(UP),October,2008,5700,793,838,815,UP,VARANASI,October-2008
VARANASI(UP),October,2009,48720,1284,1367,1326,UP,VARANASI,October-2009
VARANASI(UP),October,2010,18800,1367,1417,1392,UP,VARANASI,October-2010
VARANASI(UP),October,2014,8200,1765,1878,1821,UP,VARANASI,October-2014
VARANASI(UP),October,2015,21660,3365,3727,3525,UP,VARANASI,October-2015
